job n,threads,country,random,seed,time
3 , 6 , lausanne , true , 3 , 14
3 , 7 , lausanne , true , 3 , 14
3 , 8 , lausanne , true , 3 , 13
3 , 9 , lausanne , true , 3 , 13
3 , 10 , lausanne , true , 3 , 13
3 , 11 , lausanne , true , 3 , 14
3 , 12 , lausanne , true , 3 , 14
3 , 13 , lausanne , true , 3 , 14
3 , 14 , lausanne , true , 3 , 14
3 , 15 , lausanne , true , 3 , 14
3 , 16 , lausanne , true , 3 , 14
3 , 17 , lausanne , true , 3 , 14
3 , 18 , lausanne , true , 3 , 14
3 , 19 , lausanne , true , 3 , 14
3 , 20 , lausanne , true , 3 , 14
3 , 21 , lausanne , true , 3 , 13
3 , 22 , lausanne , true , 3 , 14
3 , 23 , lausanne , true , 3 , 14
3 , 24 , lausanne , true , 3 , 14
3 , 25 , lausanne , true , 3 , 14
3 , 26 , lausanne , true , 3 , 14
3 , 27 , lausanne , true , 3 , 14
3 , 28 , lausanne , true , 3 , 14
3 , 29 , lausanne , true , 3 , 14
3 , 30 , lausanne , true , 3 , 14
3 , 31 , lausanne , true , 3 , 13
3 , 32 , lausanne , true , 3 , 14
3 , 33 , lausanne , true , 3 , 14
3 , 34 , lausanne , true , 3 , 15
3 , 35 , lausanne , true , 3 , 14
3 , 36 , lausanne , true , 3 , 14
3 , 37 , lausanne , true , 3 , 14
3 , 38 , lausanne , true , 3 , 14
3 , 39 , lausanne , true , 3 , 14
3 , 40 , lausanne , true , 3 , 14
3 , 41 , lausanne , true , 3 , 15
3 , 42 , lausanne , true , 3 , 14
3 , 43 , lausanne , true , 3 , 14
3 , 44 , lausanne , true , 3 , 14
3 , 45 , lausanne , true , 3 , 14
3 , 46 , lausanne , true , 3 , 14
3 , 47 , lausanne , true , 3 , 15
3 , 48 , lausanne , true , 3 , 15
3 , 49 , lausanne , true , 3 , 14
3 , 50 , lausanne , true , 3 , 15
3 , 51 , lausanne , true , 3 , 14
3 , 52 , lausanne , true , 3 , 14
3 , 53 , lausanne , true , 3 , 15
3 , 54 , lausanne , true , 3 , 14
3 , 55 , lausanne , true , 3 , 14
3 , 56 , lausanne , true , 3 , 15
3 , 57 , lausanne , true , 3 , 14
3 , 58 , lausanne , true , 3 , 14
3 , 59 , lausanne , true , 3 , 14
3 , 60 , lausanne , true , 3 , 14
3 , 61 , lausanne , true , 3 , 15
3 , 62 , lausanne , true , 3 , 15
3 , 63 , lausanne , true , 3 , 14
3 , 64 , lausanne , true , 3 , 14
3 , 1 , swiss , true , 3 , 14
3 , 2 , swiss , true , 3 , 13
3 , 3 , swiss , true , 3 , 14
3 , 4 , swiss , true , 3 , 13
3 , 5 , swiss , true , 3 , 13
3 , 6 , swiss , true , 3 , 14
3 , 7 , swiss , true , 3 , 13
3 , 8 , swiss , true , 3 , 13
3 , 9 , swiss , true , 3 , 13
3 , 10 , swiss , true , 3 , 14
3 , 11 , swiss , true , 3 , 14
3 , 12 , swiss , true , 3 , 14
3 , 13 , swiss , true , 3 , 13
3 , 14 , swiss , true , 3 , 13
3 , 15 , swiss , true , 3 , 13
3 , 16 , swiss , true , 3 , 13
3 , 17 , swiss , true , 3 , 14
3 , 18 , swiss , true , 3 , 14
3 , 19 , swiss , true , 3 , 13
3 , 20 , swiss , true , 3 , 14
3 , 21 , swiss , true , 3 , 13
3 , 22 , swiss , true , 3 , 14
3 , 23 , swiss , true , 3 , 14
3 , 24 , swiss , true , 3 , 14
3 , 25 , swiss , true , 3 , 14
3 , 26 , swiss , true , 3 , 14
3 , 27 , swiss , true , 3 , 14
3 , 28 , swiss , true , 3 , 14
3 , 29 , swiss , true , 3 , 13
3 , 30 , swiss , true , 3 , 14
3 , 31 , swiss , true , 3 , 14
3 , 32 , swiss , true , 3 , 14
3 , 33 , swiss , true , 3 , 14
3 , 34 , swiss , true , 3 , 15
3 , 35 , swiss , true , 3 , 14
3 , 36 , swiss , true , 3 , 14
3 , 37 , swiss , true , 3 , 14
3 , 38 , swiss , true , 3 , 14
3 , 39 , swiss , true , 3 , 13
3 , 40 , swiss , true , 3 , 14
3 , 41 , swiss , true , 3 , 14
3 , 42 , swiss , true , 3 , 15
3 , 43 , swiss , true , 3 , 14
3 , 44 , swiss , true , 3 , 14
3 , 45 , swiss , true , 3 , 14
3 , 46 , swiss , true , 3 , 14
3 , 47 , swiss , true , 3 , 14
3 , 48 , swiss , true , 3 , 14
3 , 49 , swiss , true , 3 , 15
3 , 50 , swiss , true , 3 , 14
3 , 51 , swiss , true , 3 , 14
3 , 52 , swiss , true , 3 , 14
3 , 53 , swiss , true , 3 , 14
3 , 54 , swiss , true , 3 , 15
3 , 55 , swiss , true , 3 , 14
3 , 56 , swiss , true , 3 , 15
3 , 57 , swiss , true , 3 , 14
3 , 58 , swiss , true , 3 , 14
3 , 59 , swiss , true , 3 , 14
3 , 60 , swiss , true , 3 , 15
3 , 61 , swiss , true , 3 , 15
3 , 62 , swiss , true , 3 , 15
3 , 63 , swiss , true , 3 , 15
3 , 64 , swiss , true , 3 , 14
3 , 1 , lausanne , false , 3 , 13
3 , 2 , lausanne , false , 3 , 13
3 , 3 , lausanne , false , 3 , 14
3 , 4 , lausanne , false , 3 , 13
3 , 5 , lausanne , false , 3 , 13
3 , 6 , lausanne , false , 3 , 13
3 , 7 , lausanne , false , 3 , 13
3 , 8 , lausanne , false , 3 , 13
3 , 9 , lausanne , false , 3 , 13
3 , 10 , lausanne , false , 3 , 14
3 , 11 , lausanne , false , 3 , 14
3 , 12 , lausanne , false , 3 , 13
3 , 13 , lausanne , false , 3 , 13
3 , 14 , lausanne , false , 3 , 13
3 , 15 , lausanne , false , 3 , 14
3 , 16 , lausanne , false , 3 , 14
3 , 17 , lausanne , false , 3 , 13
3 , 18 , lausanne , false , 3 , 13
3 , 19 , lausanne , false , 3 , 13
3 , 20 , lausanne , false , 3 , 13
3 , 21 , lausanne , false , 3 , 14
3 , 22 , lausanne , false , 3 , 13
3 , 23 , lausanne , false , 3 , 13
3 , 24 , lausanne , false , 3 , 14
3 , 25 , lausanne , false , 3 , 14
3 , 26 , lausanne , false , 3 , 14
3 , 27 , lausanne , false , 3 , 14
3 , 28 , lausanne , false , 3 , 14
3 , 29 , lausanne , false , 3 , 14
3 , 30 , lausanne , false , 3 , 14
3 , 31 , lausanne , false , 3 , 14
3 , 32 , lausanne , false , 3 , 14
3 , 33 , lausanne , false , 3 , 14
3 , 34 , lausanne , false , 3 , 14
3 , 35 , lausanne , false , 3 , 14
3 , 36 , lausanne , false , 3 , 14
3 , 37 , lausanne , false , 3 , 13
3 , 38 , lausanne , false , 3 , 14
